trade_date,baseline_a4b16_execution_date,baseline_a4b16_portfolio_size,baseline_a4b16_portfolio_size_complete,baseline_a4b16_observed_return_count,baseline_a4b16_observed_return_ratio,baseline_a4b16_return_observation_complete,baseline_a4b16_gross_forward_return_proxy,baseline_a4b16_transaction_cost,baseline_a4b16_net_forward_return_proxy,baseline_a4b16_name_turnover,baseline_a4b16_buy_weight,baseline_a4b16_sell_weight,baseline_a4b16_gross_traded_weight,baseline_a4b16_half_l1_turnover,baseline_a4b16_one_way_turnover,baseline_a4b16_is_initial,baseline_a4b16_buy_limit_blocked_weight,baseline_a4b16_sell_limit_blocked_weight,baseline_a4b16_suspended_trade_weight,baseline_a4b16_unknown_tradability_weight,baseline_a4b16_blocked_gross_trade_weight,baseline_a4b16_blocked_trade_count,baseline_a4b16_tradability_audit_passed,baseline_a4b16_a_selected_count,baseline_a4b16_b_selected_count,baseline_a4b16_b_retained_count,baseline_a4b16_selected_symbols,baseline_a4b16_a_selected_symbols,baseline_a4b16_b_selected_symbols,challenger_incumbent_execution_date,challenger_incumbent_portfolio_size,challenger_incumbent_portfolio_size_complete,challenger_incumbent_observed_return_count,challenger_incumbent_observed_return_ratio,challenger_incumbent_return_observation_complete,challenger_incumbent_gross_forward_return_proxy,challenger_incumbent_transaction_cost,challenger_incumbent_net_forward_return_proxy,challenger_incumbent_name_turnover,challenger_incumbent_buy_weight,challenger_incumbent_sell_weight,challenger_incumbent_gross_traded_weight,challenger_incumbent_half_l1_turnover,challenger_incumbent_one_way_turnover,challenger_incumbent_is_initial,challenger_incumbent_buy_limit_blocked_weight,challenger_incumbent_sell_limit_blocked_weight,challenger_incumbent_suspended_trade_weight,challenger_incumbent_unknown_tradability_weight,challenger_incumbent_blocked_gross_trade_weight,challenger_incumbent_blocked_trade_count,challenger_incumbent_tradability_audit_passed,challenger_incumbent_retained_count,challenger_incumbent_buffered_incumbent_count,challenger_incumbent_new_position_count,challenger_incumbent_exited_count,challenger_incumbent_cash_weight,challenger_incumbent_selected_symbols,challenger_incumbent_policy_id,incumbent_challenger_overlap_count,incumbent_challenger_overlap_ratio,incumbent_challenger_changed_names,incumbent_challenger_common_return_complete,incumbent_challenger_challenger_minus_baseline_gross_forward_return_proxy,incumbent_challenger_challenger_minus_baseline_net_forward_return_proxy,incumbent_challenger_challenger_minus_baseline_one_way_turnover,incumbent_challenger_challenger_minus_baseline_name_turnover,single_side_cost_bps
2026-05-14,2026-05-15,20,True,20,1.0,True,-0.02339144283310871,0.0006000000000000001,-0.02399144283310871,0.30000000000000004,0.3,0.30000000000000004,0.6000000000000001,0.30000000000000004,0.30000000000000004,False,0.0,0.0,0.0,0.0,0.0,0,True,4,16,12,000408.SZ|000630.SZ|002294.SZ|002594.SZ|003816.SZ|300408.SZ|600028.SH|600176.SH|600309.SH|600900.SH|600919.SH|600938.SH|601168.SH|601857.SH|601899.SH|601988.SH|603113.SH|688002.SH|688280.SH|688455.SH,002294.SZ|603113.SH|688280.SH|688455.SH,000408.SZ|000630.SZ|002594.SZ|003816.SZ|300408.SZ|600028.SH|600176.SH|600309.SH|600900.SH|600919.SH|600938.SH|601168.SH|601857.SH|601899.SH|601988.SH|688002.SH,2026-05-15,20,True,20,1.0,True,-0.010810337733919406,0.001,-0.011810337733919405,0.5,0.5,0.5,1.0,0.5,0.5,False,0.0,0.0,0.0,0.0,0.0,0,True,10,0,10,10,0.0,000408.SZ|000892.SZ|002001.SZ|002294.SZ|002648.SZ|300363.SZ|300408.SZ|300663.SZ|600026.SH|600150.SH|600188.SH|600875.SH|603113.SH|603202.SH|605117.SH|605599.SH|688196.SH|688280.SH|688455.SH|688819.SH,portfolio_backtester.incumbent_requalification.v1:2a30b44767ea9b62,6,0.17647058823529413,14,True,0.012581105099189303,0.012181105099189304,0.19999999999999996,0.19999999999999996,10.0
2026-05-15,2026-05-18,20,True,20,1.0,True,-0.004909994254102224,0.0006000000000000001,-0.0055099942541022235,0.30000000000000004,0.30000000000000004,0.3,0.6000000000000001,0.30000000000000004,0.30000000000000004,False,0.0,0.0,0.0,0.0,0.0,0,True,4,16,12,000408.SZ|002294.SZ|002594.SZ|003816.SZ|300363.SZ|300408.SZ|600023.SH|600026.SH|600028.SH|600309.SH|600900.SH|600919.SH|600938.SH|600989.SH|601088.SH|601398.SH|601857.SH|601988.SH|688002.SH|688280.SH,002294.SZ|300363.SZ|600026.SH|688280.SH,000408.SZ|002594.SZ|003816.SZ|300408.SZ|600023.SH|600028.SH|600309.SH|600900.SH|600919.SH|600938.SH|600989.SH|601088.SH|601398.SH|601857.SH|601988.SH|688002.SH,2026-05-18,20,True,20,1.0,True,0.007082015302872657,0.0009,0.006182015302872657,0.44999999999999996,0.45,0.45,0.9,0.45,0.45,False,0.0,0.0,0.0,0.0,0.0,0,True,11,0,9,9,0.0,000792.SZ|000892.SZ|002001.SZ|002294.SZ|300269.SZ|300363.SZ|300408.SZ|300663.SZ|600026.SH|600176.SH|600522.SH|601872.SH|603113.SH|603402.SH|603585.SH|605599.SH|688031.SH|688280.SH|688455.SH|688525.SH,portfolio_backtester.incumbent_requalification.v1:2a30b44767ea9b62,5,0.14285714285714285,15,True,0.01199200955697488,0.011692009556974881,0.14999999999999997,0.1499999999999999,10.0
2026-05-18,2026-05-19,20,True,20,1.0,True,0.009778100572985214,0.0004,0.009378100572985215,0.19999999999999996,0.2,0.2,0.4,0.2,0.2,False,0.0,0.0,0.0,0.0,0.0,0,True,4,16,12,002294.SZ|002594.SZ|003816.SZ|300363.SZ|300408.SZ|600023.SH|600026.SH|600309.SH|600919.SH|600938.SH|600989.SH|601088.SH|601211.SH|601398.SH|601628.SH|601838.SH|601857.SH|601988.SH|688280.SH|688331.SH,002294.SZ|300363.SZ|600026.SH|688280.SH,002594.SZ|003816.SZ|300408.SZ|600023.SH|600309.SH|600919.SH|600938.SH|600989.SH|601088.SH|601211.SH|601398.SH|601628.SH|601838.SH|601857.SH|601988.SH|688331.SH,2026-05-19,20,True,20,1.0,True,0.0028045011806606124,0.001,0.0018045011806606124,0.5,0.5,0.5,1.0,0.5,0.5,False,0.0,0.0,0.0,0.0,0.0,0,True,10,0,10,10,0.0,000892.SZ|002225.SZ|002294.SZ|002648.SZ|300363.SZ|300663.SZ|301509.SZ|600026.SH|600363.SH|600668.SH|600938.SH|601872.SH|603113.SH|603202.SH|603402.SH|603529.SH|605599.SH|688068.SH|688196.SH|688280.SH,portfolio_backtester.incumbent_requalification.v1:2a30b44767ea9b62,5,0.14285714285714285,15,True,-0.006973599392324602,-0.007573599392324603,0.3,0.30000000000000004,10.0
2026-05-19,2026-05-20,20,True,20,1.0,True,-0.005083151792196871,0.0006000000000000001,-0.005683151792196871,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.6000000000000001,0.30000000000000004,0.30000000000000004,False,0.0,0.0,0.0,0.0,0.0,0,True,4,16,12,002594.SZ|003816.SZ|300658.SZ|600026.SH|600028.SH|600118.SH|600188.SH|600309.SH|600919.SH|600938.SH|600989.SH|601088.SH|601318.SH|601398.SH|601628.SH|601857.SH|601939.SH|601988.SH|688280.SH|688331.SH,300658.SZ|600118.SH|600188.SH|688280.SH,002594.SZ|003816.SZ|600026.SH|600028.SH|600309.SH|600919.SH|600938.SH|600989.SH|601088.SH|601318.SH|601398.SH|601628.SH|601857.SH|601939.SH|601988.SH|688331.SH,2026-05-20,20,True,20,1.0,True,-0.0036202220840779687,0.001,-0.004620222084077969,0.5,0.5,0.5,1.0,0.5,0.5,False,0.0,0.0,0.0,0.0,0.0,0,True,10,1,10,10,0.0,000892.SZ|002225.SZ|002648.SZ|300363.SZ|300658.SZ|300663.SZ|301509.SZ|301636.SZ|600026.SH|600118.SH|600188.SH|600549.SH|600938.SH|600989.SH|603113.SH|603313.SH|603585.SH|688089.SH|688109.SH|688280.SH,portfolio_backtester.incumbent_requalification.v1:2a30b44767ea9b62,7,0.21212121212121213,13,True,0.001462929708118902,0.0010629297081189018,0.19999999999999996,0.19999999999999996,10.0
2026-05-20,2026-05-21,20,True,20,1.0,True,-0.0056805232081888375,0.0007,-0.006380523208188838,0.35,0.35,0.35000000000000003,0.7,0.35,0.35,False,0.0,0.0,0.0,0.0,0.0,0,True,4,16,12,002342.SZ|002594.SZ|300308.SZ|300750.SZ|600026.SH|600028.SH|600309.SH|600875.SH|600938.SH|600989.SH|601088.SH|601127.SH|601398.SH|601601.SH|601628.SH|601857.SH|601988.SH|601991.SH|688280.SH|688331.SH,002342.SZ|600875.SH|601991.SH|688280.SH,002594.SZ|300308.SZ|300750.SZ|600026.SH|600028.SH|600309.SH|600938.SH|600989.SH|601088.SH|601127.SH|601398.SH|601601.SH|601628.SH|601857.SH|601988.SH|688331.SH,2026-05-21,20,True,20,1.0,True,-0.01861595690781007,0.0009,-0.01951595690781007,0.44999999999999996,0.45,0.45,0.9,0.45,0.45,False,0.0,0.0,0.0,0.0,0.0,0,True,11,0,9,9,0.0,000338.SZ|000892.SZ|001325.SZ|002342.SZ|002648.SZ|300658.SZ|300703.SZ|600026.SH|600188.SH|600549.SH|600668.SH|600875.SH|600938.SH|600989.SH|601872.SH|601991.SH|603268.SH|603313.SH|688089.SH|688280.SH,portfolio_backtester.incumbent_requalification.v1:2a30b44767ea9b62,7,0.21212121212121213,13,True,-0.012935433699621232,-0.013135433699621234,0.10000000000000003,0.09999999999999998,10.0
2026-05-21,2026-05-22,20,True,20,1.0,True,0.013386926683911546,0.0005,0.012886926683911545,0.25,0.25,0.25,0.5,0.25,0.25,False,0.0,0.0,0.0,0.0,0.0,0,True,4,16,12,002463.SZ|002594.SZ|002916.SZ|300308.SZ|300750.SZ|600026.SH|600028.SH|600309.SH|600875.SH|600938.SH|600989.SH|601088.SH|601168.SH|601211.SH|601601.SH|601628.SH|601857.SH|601988.SH|601991.SH|688525.SH,600026.SH|600875.SH|601991.SH|688525.SH,002463.SZ|002594.SZ|002916.SZ|300308.SZ|300750.SZ|600028.SH|600309.SH|600938.SH|600989.SH|601088.SH|601168.SH|601211.SH|601601.SH|601628.SH|601857.SH|601988.SH,2026-05-22,20,True,20,1.0,True,0.010842148251222867,0.001,0.009842148251222867,0.5,0.5,0.5,1.0,0.5,0.5,False,0.0,0.0,0.0,0.0,0.0,0,True,10,2,10,10,0.0,000338.SZ|000889.SZ|002342.SZ|002353.SZ|002648.SZ|300502.SZ|300857.SZ|301308.SZ|600026.SH|600482.SH|600522.SH|600875.SH|600938.SH|600989.SH|601231.SH|601872.SH|601991.SH|603268.SH|688256.SH|688525.SH,portfolio_backtester.incumbent_requalification.v1:2a30b44767ea9b62,6,0.17647058823529413,14,True,-0.0025447784326886793,-0.003044778432688678,0.25,0.25,10.0
2026-05-22,2026-05-25,20,True,19,0.95,False,,0.0005,,0.25,0.25,0.25,0.5,0.25,0.25,False,0.05,0.0,0.0,0.0,0.05,1,False,4,16,13,002001.SZ|002463.SZ|002916.SZ|002938.SZ|300308.SZ|300750.SZ|600026.SH|600028.SH|600030.SH|600188.SH|600309.SH|600938.SH|600989.SH|601088.SH|601168.SH|601211.SH|601601.SH|601857.SH|601988.SH|603268.SH,002463.SZ|002938.SZ|600188.SH|603268.SH,002001.SZ|002916.SZ|300308.SZ|300750.SZ|600026.SH|600028.SH|600030.SH|600309.SH|600938.SH|600989.SH|601088.SH|601168.SH|601211.SH|601601.SH|601857.SH|601988.SH,2026-05-25,20,True,19,0.95,False,,0.0009,,0.44999999999999996,0.45,0.44999999999999996,0.8999999999999999,0.44999999999999996,0.44999999999999996,False,0.05,0.0,0.0,0.0,0.05,1,False,11,1,9,9,0.0,000338.SZ|002080.SZ|002353.SZ|002463.SZ|002648.SZ|002916.SZ|002938.SZ|300051.SZ|600026.SH|600183.SH|600188.SH|600482.SH|600522.SH|600875.SH|600989.SH|601872.SH|601991.SH|603256.SH|603268.SH|605117.SH,portfolio_backtester.incumbent_requalification.v1:2a30b44767ea9b62,7,0.21212121212121213,13,False,,,0.19999999999999996,0.19999999999999996,10.0
2026-05-25,2026-05-26,20,True,20,1.0,True,0.0032263400175179097,0.0005,0.0027263400175179097,0.25,0.25,0.25,0.5,0.25,0.25,False,0.0,0.0,0.0,0.0,0.0,0,True,4,16,12,000858.SZ|002001.SZ|002916.SZ|300051.SZ|300750.SZ|600026.SH|600028.SH|600030.SH|600188.SH|600309.SH|600938.SH|600989.SH|601088.SH|601168.SH|601398.SH|601601.SH|601857.SH|601872.SH|601888.SH|601988.SH,300051.SZ|600026.SH|600188.SH|600989.SH,000858.SZ|002001.SZ|002916.SZ|300750.SZ|600028.SH|600030.SH|600309.SH|600938.SH|601088.SH|601168.SH|601398.SH|601601.SH|601857.SH|601872.SH|601888.SH|601988.SH,2026-05-26,20,True,20,1.0,True,-0.00567407684024562,0.0007000000000000001,-0.00637407684024562,0.35,0.35000000000000003,0.35000000000000003,0.7000000000000001,0.35000000000000003,0.35000000000000003,False,0.0,0.0,0.0,0.0,0.0,0,True,13,0,7,7,0.0,000338.SZ|002648.SZ|002851.SZ|002938.SZ|300051.SZ|300857.SZ|301358.SZ|600026.SH|600188.SH|600482.SH|600522.SH|600549.SH|600875.SH|600989.SH|601168.SH|601179.SH|601872.SH|601991.SH|603268.SH|688072.SH,portfolio_backtester.incumbent_requalification.v1:2a30b44767ea9b62,6,0.17647058823529413,14,True,-0.00890041685776353,-0.00910041685776353,0.10000000000000003,0.09999999999999998,10.0
2026-05-26,2026-05-27,20,True,20,1.0,True,-0.008253386928332756,0.0005,-0.008753386928332756,0.25,0.25,0.25,0.5,0.25,0.25,False,0.0,0.0,0.0,0.0,0.0,0,True,4,16,12,000858.SZ|300051.SZ|300750.SZ|600026.SH|600028.SH|600030.SH|600036.SH|600309.SH|600999.SH|601088.SH|601168.SH|601318.SH|601398.SH|601601.SH|601857.SH|601872.SH|601888.SH|601988.SH|601991.SH|603268.SH,300051.SZ|600026.SH|601872.SH|601991.SH,000858.SZ|300750.SZ|600028.SH|600030.SH|600036.SH|600309.SH|600999.SH|601088.SH|601168.SH|601318.SH|601398.SH|601601.SH|601857.SH|601888.SH|601988.SH|603268.SH,2026-05-27,20,True,20,1.0,True,-0.012289268893063882,0.0009,-0.013189268893063882,0.44999999999999996,0.44999999999999996,0.45,0.8999999999999999,0.44999999999999996,0.44999999999999996,False,0.0,0.0,0.0,0.0,0.0,0,True,11,0,9,9,0.0,000338.SZ|000890.SZ|002209.SZ|002342.SZ|300051.SZ|300442.SZ|300548.SZ|600026.SH|600188.SH|600482.SH|600487.SH|600522.SH|600875.SH|600989.SH|601872.SH|601991.SH|603268.SH|605117.SH|688521.SH|688525.SH,portfolio_backtester.incumbent_requalification.v1:2a30b44767ea9b62,5,0.14285714285714285,15,True,-0.004035881964731126,-0.004435881964731126,0.19999999999999996,0.19999999999999996,10.0
2026-05-27,2026-05-28,20,True,20,1.0,True,-0.0007788020939314805,0.0007000000000000001,-0.0014788020939314806,0.35,0.35000000000000003,0.35000000000000003,0.7000000000000001,0.35000000000000003,0.35000000000000003,False,0.0,0.0,0.0,0.0,0.0,0,True,4,16,12,000858.SZ|002460.SZ|002594.SZ|300750.SZ|301308.SZ|600028.SH|600030.SH|600309.SH|600487.SH|600522.SH|600999.SH|601088.SH|601166.SH|601288.SH|601398.SH|601601.SH|601872.SH|601888.SH|601988.SH|603268.SH,301308.SZ|600487.SH|600522.SH|601872.SH,000858.SZ|002460.SZ|002594.SZ|300750.SZ|600028.SH|600030.SH|600309.SH|600999.SH|601088.SH|601166.SH|601288.SH|601398.SH|601601.SH|601888.SH|601988.SH|603268.SH,2026-05-28,20,True,20,1.0,True,0.025325579401122834,0.0009,0.024425579401122832,0.44999999999999996,0.45000000000000007,0.44999999999999996,0.9,0.45,0.45,False,0.0,0.0,0.0,0.0,0.0,0,True,11,2,9,9,0.0,000338.SZ|001309.SZ|001389.SZ|002080.SZ|002342.SZ|002938.SZ|300051.SZ|300274.SZ|300604.SZ|301308.SZ|301396.SZ|600026.SH|600487.SH|600522.SH|600549.SH|600875.SH|600989.SH|601872.SH|605117.SH|688521.SH,portfolio_backtester.incumbent_requalification.v1:2a30b44767ea9b62,4,0.1111111111111111,16,True,0.026104381495054313,0.025904381495054314,0.09999999999999998,0.09999999999999998,10.0
2026-05-28,2026-05-29,20,True,20,1.0,True,0.008086370734212228,0.0007000000000000001,0.007386370734212228,0.35,0.35000000000000003,0.35000000000000003,0.7000000000000001,0.35000000000000003,0.35000000000000003,False,0.0,0.0,0.0,0.0,0.0,0,True,4,16,12,002460.SZ|002594.SZ|002868.SZ|300750.SZ|600028.SH|600030.SH|600036.SH|600309.SH|600726.SH|600795.SH|600989.SH|601088.SH|601288.SH|601398.SH|601601.SH|601872.SH|601919.SH|601985.SH|601988.SH|603268.SH,002868.SZ|600726.SH|600989.SH|601872.SH,002460.SZ|002594.SZ|300750.SZ|600028.SH|600030.SH|600036.SH|600309.SH|600795.SH|601088.SH|601288.SH|601398.SH|601601.SH|601919.SH|601985.SH|601988.SH|603268.SH,2026-05-29,20,True,19,0.95,False,,0.001,,0.5,0.5,0.5000000000000001,1.0,0.5,0.5,False,0.05,0.0,0.0,0.0,0.05,1,False,10,6,10,10,0.0,000338.SZ|002484.SZ|002648.SZ|002868.SZ|002938.SZ|300390.SZ|301308.SZ|600026.SH|600028.SH|600188.SH|600522.SH|600549.SH|600726.SH|600875.SH|600989.SH|601872.SH|601958.SH|603268.SH|603778.SH|605117.SH,portfolio_backtester.incumbent_requalification.v1:2a30b44767ea9b62,6,0.17647058823529413,14,False,,,0.14999999999999997,0.15000000000000002,10.0
2026-05-29,2026-06-01,20,True,20,1.0,True,-0.002596386030736792,0.0006000000000000001,-0.0031963860307367923,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.6000000000000001,0.30000000000000004,0.30000000000000004,False,0.0,0.0,0.0,0.0,0.0,0,True,4,16,12,000338.SZ|002384.SZ|002460.SZ|002594.SZ|002868.SZ|002938.SZ|300750.SZ|600026.SH|600028.SH|600030.SH|600309.SH|600673.SH|601088.SH|601398.SH|601601.SH|601872.SH|601919.SH|601939.SH|601988.SH|603268.SH,000338.SZ|002868.SZ|002938.SZ|600673.SH,002384.SZ|002460.SZ|002594.SZ|300750.SZ|600026.SH|600028.SH|600030.SH|600309.SH|601088.SH|601398.SH|601601.SH|601872.SH|601919.SH|601939.SH|601988.SH|603268.SH,2026-06-01,20,True,20,1.0,True,-0.015662301391395482,0.001,-0.016662301391395483,0.5,0.5000000000000001,0.5,1.0,0.5,0.5,False,0.0,0.0,0.0,0.0,0.0,0,True,10,2,10,10,0.0,000338.SZ|001309.SZ|002080.SZ|002353.SZ|002868.SZ|002938.SZ|300604.SZ|300857.SZ|600026.SH|600118.SH|600176.SH|600482.SH|600673.SH|600726.SH|600875.SH|600989.SH|601958.SH|603778.SH|605117.SH|688051.SH,portfolio_backtester.incumbent_requalification.v1:2a30b44767ea9b62,5,0.14285714285714285,15,True,-0.01306591536065869,-0.01346591536065869,0.19999999999999996,0.19999999999999996,10.0
2026-06-01,2026-06-02,20,True,20,1.0,True,0.007052274855731006,0.0006000000000000001,0.006452274855731006,0.30000000000000004,0.3,0.30000000000000004,0.6000000000000001,0.30000000000000004,0.30000000000000004,False,0.0,0.0,0.0,0.0,0.0,0,True,4,16,12,002080.SZ|002371.SZ|002384.SZ|002460.SZ|002594.SZ|300750.SZ|600026.SH|600028.SH|600309.SH|600941.SH|601088.SH|601398.SH|601601.SH|601857.SH|601872.SH|601919.SH|601985.SH|601988.SH|603268.SH|688702.SH,002080.SZ|002384.SZ|600026.SH|688702.SH,002371.SZ|002460.SZ|002594.SZ|300750.SZ|600028.SH|600309.SH|600941.SH|601088.SH|601398.SH|601601.SH|601857.SH|601872.SH|601919.SH|601985.SH|601988.SH|603268.SH,2026-06-02,20,True,20,1.0,True,0.030767928531607924,0.001,0.029767928531607923,0.5,0.5,0.5000000000000001,1.0,0.5,0.5,False,0.0,0.0,0.0,0.0,0.0,0,True,10,5,10,10,0.0,000338.SZ|000988.SZ|001309.SZ|002080.SZ|002384.SZ|002938.SZ|300857.SZ|600026.SH|600118.SH|600176.SH|600482.SH|601231.SH|601872.SH|603256.SH|603296.SH|605117.SH|688072.SH|688313.SH|688521.SH|688702.SH,portfolio_backtester.incumbent_requalification.v1:2a30b44767ea9b62,5,0.14285714285714285,15,True,0.02371565367587692,0.023315653675876916,0.19999999999999996,0.19999999999999996,10.0
2026-06-02,2026-06-03,20,True,20,1.0,True,-0.0022274570169180446,0.0008,-0.0030274570169180445,0.4,0.4,0.39999999999999997,0.8,0.4,0.4,False,0.0,0.0,0.0,0.0,0.0,0,True,4,16,12,000792.SZ|002460.SZ|002466.SZ|002938.SZ|300442.SZ|300750.SZ|600028.SH|600309.SH|600487.SH|600875.SH|600919.SH|600938.SH|601088.SH|601398.SH|601601.SH|601857.SH|601872.SH|601985.SH|601988.SH|603268.SH,002938.SZ|300442.SZ|600487.SH|600875.SH,000792.SZ|002460.SZ|002466.SZ|300750.SZ|600028.SH|600309.SH|600919.SH|600938.SH|601088.SH|601398.SH|601601.SH|601857.SH|601872.SH|601985.SH|601988.SH|603268.SH,2026-06-03,20,True,20,1.0,True,0.0035730928868708376,0.001,0.0025730928868708375,0.5,0.49999999999999994,0.5,1.0,0.5,0.5,False,0.0,0.0,0.0,0.0,0.0,0,True,10,5,10,10,0.0,002384.SZ|002851.SZ|002938.SZ|300442.SZ|600026.SH|600118.SH|600176.SH|600482.SH|600487.SH|600875.SH|600938.SH|600989.SH|601857.SH|601872.SH|605117.SH|688072.SH|688120.SH|688516.SH|688585.SH|688702.SH,portfolio_backtester.incumbent_requalification.v1:2a30b44767ea9b62,7,0.21212121212121213,13,True,0.005800549903788883,0.005600549903788882,0.09999999999999998,0.09999999999999998,10.0
2026-06-03,2026-06-04,20,True,20,1.0,True,0.004793545178640168,0.0006,0.0041935451786401685,0.30000000000000004,0.3,0.3,0.6,0.3,0.3,False,0.0,0.0,0.0,0.0,0.0,0,True,4,16,13,000792.SZ|002001.SZ|002080.SZ|002353.SZ|002460.SZ|002466.SZ|300750.SZ|600026.SH|600028.SH|600176.SH|600919.SH|600938.SH|601088.SH|601601.SH|601857.SH|601868.SH|601872.SH|601985.SH|601988.SH|603268.SH,002080.SZ|002353.SZ|600176.SH|601872.SH,000792.SZ|002001.SZ|002460.SZ|002466.SZ|300750.SZ|600026.SH|600028.SH|600919.SH|600938.SH|601088.SH|601601.SH|601857.SH|601868.SH|601985.SH|601988.SH|603268.SH,2026-06-04,20,True,20,1.0,True,0.022506402355926457,0.001,0.021506402355926456,0.5,0.5,0.5,1.0,0.5,0.5,False,0.0,0.0,0.0,0.0,0.0,0,True,10,4,10,10,0.0,000338.SZ|002080.SZ|002353.SZ|002463.SZ|002916.SZ|300442.SZ|301308.SZ|600026.SH|600176.SH|600482.SH|600487.SH|600578.SH|600875.SH|600989.SH|601231.SH|601872.SH|605117.SH|688041.SH|688521.SH|688702.SH,portfolio_backtester.incumbent_requalification.v1:2a30b44767ea9b62,5,0.14285714285714285,15,True,0.01771285717728629,0.017312857177286287,0.2,0.19999999999999996,10.0
2026-06-04,2026-06-05,20,True,20,1.0,True,-0.020568303232177943,0.0006000000000000001,-0.021168303232177943,0.30000000000000004,0.3,0.30000000000000004,0.6000000000000001,0.30000000000000004,0.30000000000000004,False,0.0,0.0,0.0,0.0,0.0,0,True,4,16,12,000792.SZ|002001.SZ|002202.SZ|002460.SZ|002466.SZ|002648.SZ|300750.SZ|600026.SH|600028.SH|600482.SH|600938.SH|600999.SH|601088.SH|601225.SH|601868.SH|601872.SH|601985.SH|601988.SH|603268.SH|605117.SH,600026.SH|600482.SH|601872.SH|605117.SH,000792.SZ|002001.SZ|002202.SZ|002460.SZ|002466.SZ|002648.SZ|300750.SZ|600028.SH|600938.SH|600999.SH|601088.SH|601225.SH|601868.SH|601985.SH|601988.SH|603268.SH,2026-06-05,20,True,20,1.0,True,-0.061554466289290455,0.001,-0.06255446628929046,0.5,0.5,0.49999999999999994,1.0,0.5,0.5,False,0.0,0.0,0.0,0.0,0.0,0,True,10,1,10,10,0.0,000338.SZ|000725.SZ|002192.SZ|002353.SZ|002648.SZ|300390.SZ|300548.SZ|301308.SZ|600026.SH|600482.SH|600578.SH|600875.SH|600989.SH|601126.SH|601138.SH|601872.SH|601958.SH|601991.SH|605069.SH|605117.SH,portfolio_backtester.incumbent_requalification.v1:2a30b44767ea9b62,5,0.14285714285714285,15,True,-0.040986163057112515,-0.04138616305711251,0.19999999999999996,0.19999999999999996,10.0
2026-06-05,2026-06-08,20,True,20,1.0,True,0.006721399673036634,0.0007,0.0060213996730366336,0.35,0.35000000000000003,0.35,0.7,0.35,0.35,False,0.0,0.0,0.0,0.0,0.0,0,True,4,16,12,000333.SZ|000792.SZ|002001.SZ|002202.SZ|002460.SZ|002466.SZ|002648.SZ|300604.SZ|300857.SZ|600028.SH|600176.SH|600938.SH|600999.SH|601225.SH|601601.SH|601628.SH|601868.SH|601872.SH|601988.SH|603259.SH,300604.SZ|300857.SZ|600176.SH|601872.SH,000333.SZ|000792.SZ|002001.SZ|002202.SZ|002460.SZ|002466.SZ|002648.SZ|600028.SH|600938.SH|600999.SH|601225.SH|601601.SH|601628.SH|601868.SH|601988.SH|603259.SH,2026-06-08,20,True,20,1.0,True,0.029109279729828946,0.001,0.028109279729828945,0.5,0.5,0.5000000000000001,1.0,0.5,0.5,False,0.0,0.0,0.0,0.0,0.0,0,True,10,2,10,10,0.0,000338.SZ|002916.SZ|002938.SZ|300308.SZ|300548.SZ|300604.SZ|300857.SZ|301308.SZ|600026.SH|600176.SH|600183.SH|600188.SH|600584.SH|600875.SH|600989.SH|601872.SH|601958.SH|601991.SH|605117.SH|688525.SH,portfolio_backtester.incumbent_requalification.v1:2a30b44767ea9b62,4,0.1111111111111111,16,True,0.022387880056792313,0.02208788005679231,0.15000000000000002,0.15000000000000002,10.0
2026-06-08,2026-06-09,20,True,20,1.0,True,-0.002377489574818315,0.0006000000000000001,-0.002977489574818315,0.30000000000000004,0.30000000000000004,0.3,0.6000000000000001,0.30000000000000004,0.30000000000000004,False,0.0,0.0,0.0,0.0,0.0,0,True,4,16,13,000333.SZ|000792.SZ|000858.SZ|002001.SZ|002202.SZ|002328.SZ|002460.SZ|002466.SZ|002648.SZ|600026.SH|600636.SH|600938.SH|601088.SH|601225.SH|601318.SH|601601.SH|601628.SH|601868.SH|601872.SH|601988.SH,002328.SZ|600026.SH|600636.SH|601872.SH,000333.SZ|000792.SZ|000858.SZ|002001.SZ|002202.SZ|002460.SZ|002466.SZ|002648.SZ|600938.SH|601088.SH|601225.SH|601318.SH|601601.SH|601628.SH|601868.SH|601988.SH,2026-06-09,20,True,20,1.0,True,-0.0036753628393670313,0.001,-0.004675362839367031,0.5,0.5,0.5000000000000001,1.0,0.5,0.5,False,0.0,0.0,0.0,0.0,0.0,0,True,10,4,10,10,0.0,000338.SZ|000960.SZ|002328.SZ|002580.SZ|002969.SZ|003023.SZ|300442.SZ|300751.SZ|300857.SZ|600026.SH|600188.SH|600636.SH|600875.SH|600989.SH|601179.SH|601872.SH|601991.SH|605069.SH|605117.SH|688525.SH,portfolio_backtester.incumbent_requalification.v1:2a30b44767ea9b62,4,0.1111111111111111,16,True,-0.0012978732645487164,-0.0016978732645487162,0.19999999999999996,0.19999999999999996,10.0
